"","district","col_date","wnv_result","pool_size","year","col_year","doy","weeknum","strata","districtnum","dminus","est"
"10461","brown",2017-06-15,0,23,2017,2017,166,24,102,4,-20.8227579624589,0.0170990579662314
"10462","brown",2017-07-18,0,15,2017,2017,199,29,102,4,12.1772420375411,0.055622117901156
"10463","brown",2014-07-11,0,50,2014,2014,192,27,102,4,5.17724203754111,0.0269839275278682
"10464","brown",2014-06-27,0,6,2014,2014,178,25,102,4,-8.82275796245889,0.01162658427019
"10465","brown",2013-07-19,0,50,2013,2013,200,28,102,4,13.1772420375411,0.0813920354066776
"10466","brown",2014-07-11,0,50,2014,2014,192,27,102,4,5.17724203754111,0.0269839275278682
"10467","brown",2011-06-29,0,5,2011,2011,180,26,102,4,-6.82275796245889,0.00108768991208817
"10468","brown",2018-07-16,0,50,2018,2018,197,28,102,4,10.1772420375411,0.0478751777997824
"10469","brown",2010-06-28,0,32,2010,2010,179,26,102,4,-7.82275796245889,0.00249148731474358
"10470","brown",2018-07-16,0,50,2018,2018,197,28,102,4,10.1772420375411,0.0478751777997824
"10471","brown",2018-07-16,0,50,2018,2018,197,28,102,4,10.1772420375411,0.0478751777997824
"10472","brown",2016-07-11,0,43,2016,2016,193,28,102,4,6.17724203754111,0.0551387811656041
"10473","brown",2016-07-11,0,11,2016,2016,193,28,102,4,6.17724203754111,0.0551387811656041
"10474","brown",2016-07-11,0,19,2016,2016,193,28,102,4,6.17724203754111,0.0551387811656041
"10475","brown",2011-06-30,0,9,2011,2011,181,26,102,4,-5.82275796245889,0.00114819531736323
"10476","brown",2014-07-17,0,1,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10477","brown",2014-07-17,0,50,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10478","brown",2014-07-17,0,10,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10479","brown",2014-07-17,0,50,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10480","brown",2014-07-17,0,50,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10481","brown",2014-07-17,0,50,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10482","brown",2014-07-17,0,50,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10483","brown",2014-07-17,0,11,2014,2014,198,28,102,4,11.1772420375411,0.0385082581511765
"10484","brown",2019-06-26,0,50,2019,2019,177,25,102,4,-9.82275796245889,0.0100225099895954
"10485","brown",2019-06-26,0,50,2019,2019,177,25,102,4,-9.82275796245889,0.0100225099895954
"10486","brown",2017-06-23,0,50,2017,2017,174,25,102,4,-12.8227579624589,0.0228466516155408
"10487","brown",2017-07-07,0,50,2017,2017,188,27,102,4,1.17724203754111,0.0377438320279905
"10488","brown",2017-06-23,0,28,2017,2017,174,25,102,4,-12.8227579624589,0.0228466516155408
"10489","brown",2017-06-23,0,21,2017,2017,174,25,102,4,-12.8227579624589,0.0228466516155408
"10490","brown",2014-07-18,0,50,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10491","brown",2014-07-18,0,51,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10492","brown",2018-07-26,0,50,2018,2018,207,29,102,4,20.1772420375411,0.0765741018531242
"10493","brown",2018-07-26,0,50,2018,2018,207,29,102,4,20.1772420375411,0.0765741018531242
"10494","brown",2014-07-18,0,50,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10495","brown",2017-06-14,0,4,2017,2017,165,24,102,4,-21.8227579624589,0.0164889126853171
"10496","brown",2015-07-21,0,46,2015,2015,202,29,102,4,15.1772420375411,0.0554791120415751
"10497","brown",2015-07-01,0,50,2015,2015,182,26,102,4,-4.82275796245889,0.0194622813989444
"10498","brown",2014-07-18,0,43,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10499","brown",2014-07-18,0,3,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10500","brown",2014-07-18,0,26,2014,2014,199,28,102,4,12.1772420375411,0.0408415787571118
"10501","brown",2011-07-18,0,38,2011,2011,199,29,102,4,12.1772420375411,0.00303989151720728
"10502","brown",2017-07-06,0,50,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10503","brown",2017-07-06,0,50,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10504","brown",2017-07-26,0,43,2017,2017,207,30,102,4,20.1772420375411,0.0733523049862135
"10505","brown",2015-07-02,0,42,2015,2015,183,26,102,4,-3.82275796245889,0.0205249563725022
"10506","brown",2015-07-02,0,2,2015,2015,183,26,102,4,-3.82275796245889,0.0205249563725022
"10507","brown",2017-07-06,0,50,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10508","brown",2017-07-26,0,50,2017,2017,207,30,102,4,20.1772420375411,0.0733523049862135
"10509","brown",2017-07-06,0,42,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10510","brown",2019-06-27,0,50,2019,2019,178,25,102,4,-8.82275796245889,0.0106035246795023
"10511","brown",2017-07-06,0,29,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10512","brown",2017-06-13,0,50,2017,2017,164,24,102,4,-22.8227579624589,0.0159001870060895
"10513","brown",2017-06-23,0,15,2017,2017,174,25,102,4,-12.8227579624589,0.0228466516155408
"10514","brown",2017-06-13,0,37,2017,2017,164,24,102,4,-22.8227579624589,0.0159001870060895
"10515","brown",2017-07-06,0,45,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10516","brown",2015-07-13,0,30,2015,2015,194,28,102,4,7.17724203754111,0.0366624128679255
"10517","brown",2013-07-23,1,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10518","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10519","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10520","brown",2016-06-17,0,2,2016,2016,169,24,102,4,-17.8227579624589,0.0149252780352739
"10521","brown",2016-06-20,0,19,2016,2016,172,25,102,4,-14.8227579624589,0.0176172639996099
"10522","brown",2015-07-07,0,50,2015,2015,188,27,102,4,1.17724203754111,0.0267491977268002
"10523","brown",2016-06-30,0,30,2016,2016,182,26,102,4,-4.82275796245889,0.030494598843385
"10524","brown",2016-06-30,0,1,2016,2016,182,26,102,4,-4.82275796245889,0.030494598843385
"10525","brown",2018-06-25,0,50,2018,2018,176,25,102,4,-10.8227579624589,0.0172819370432529
"10526","brown",2018-06-25,0,50,2018,2018,176,25,102,4,-10.8227579624589,0.0172819370432529
"10527","brown",2018-06-25,0,50,2018,2018,176,25,102,4,-10.8227579624589,0.0172819370432529
"10528","brown",2016-07-01,0,31,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10529","brown",2011-07-06,0,1,2011,2011,187,27,102,4,0.177242037541106,0.00158871522568553
"10530","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10531","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10532","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10533","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10534","brown",2019-07-09,0,50,2019,2019,190,27,102,4,3.17724203754111,0.0207827739131761
"10535","brown",2019-07-09,0,50,2019,2019,190,27,102,4,3.17724203754111,0.0207827739131761
"10536","brown",2017-07-06,0,29,2017,2017,187,27,102,4,0.177242037541106,0.0364243191497554
"10537","brown",2013-06-20,0,5,2013,2013,171,24,102,4,-15.8227579624589,0.0156249134771375
"10538","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10539","brown",2015-07-22,0,50,2015,2015,203,29,102,4,16.1772420375411,0.0583912591726731
"10540","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10541","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10542","brown",2017-07-26,0,50,2017,2017,207,30,102,4,20.1772420375411,0.0733523049862135
"10543","brown",2013-07-11,0,24,2013,2013,192,27,102,4,5.17724203754111,0.0522553447015172
"10544","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10545","brown",2011-07-15,0,50,2011,2011,196,28,102,4,9.17724203754111,0.00258490928844976
"10546","brown",2012-07-04,0,15,2012,2012,186,27,102,4,-0.822757962458894,0.0919554757889912
"10547","brown",2010-07-27,0,135,2010,2010,208,30,102,4,21.1772420375411,0.0112783981045237
"10548","brown",2017-06-27,0,3,2017,2017,178,26,102,4,-8.82275796245889,0.0263902467715369
"10549","brown",2006-07-25,0,1,2006,2006,206,30,102,4,19.1772420375411,0.0717947847355449
"10550","brown",2010-07-27,0,37,2010,2010,208,30,102,4,21.1772420375411,0.0112783981045237
"10551","brown",2017-07-25,0,50,2017,2017,206,30,102,4,19.1772420375411,0.0708796270117073
"10552","brown",2017-07-25,0,48,2017,2017,206,30,102,4,19.1772420375411,0.0708796270117073
"10553","brown",2015-07-04,0,42,2015,2015,185,26,102,4,-1.82275796245889,0.0228234222742588
"10554","brown",2016-07-06,0,17,2016,2016,188,27,102,4,1.17724203754111,0.042204099306503
"10555","brown",2015-07-08,0,26,2015,2015,189,27,102,4,2.17724203754111,0.028198309022594
"10556","brown",2015-07-08,0,50,2015,2015,189,27,102,4,2.17724203754111,0.028198309022594
"10557","brown",2017-06-16,0,50,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10558","brown",2017-07-14,0,50,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10559","brown",2017-07-14,0,50,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10560","brown",2013-06-21,0,20,2013,2013,172,24,102,4,-14.8227579624589,0.0165636035062552
"10561","brown",2017-07-14,0,50,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10562","brown",2013-06-21,0,8,2013,2013,172,24,102,4,-14.8227579624589,0.0165636035062552
"10563","brown",2011-07-20,0,50,2011,2011,201,29,102,4,14.1772420375411,0.00338673271758474
"10564","brown",2017-06-16,0,50,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10565","brown",2017-06-16,0,50,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10566","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10567","brown",2017-07-05,0,50,2017,2017,186,27,102,4,-0.822757962458894,0.0351492510139167
"10568","brown",2014-06-20,0,4,2014,2014,171,24,102,4,-15.8227579624589,0.0076030783637331
"10569","brown",2014-06-20,0,1,2014,2014,171,24,102,4,-15.8227579624589,0.0076030783637331
"10570","brown",2014-06-20,0,1,2014,2014,171,24,102,4,-15.8227579624589,0.0076030783637331
"10571","brown",2014-06-20,0,1,2014,2014,171,24,102,4,-15.8227579624589,0.0076030783637331
"10572","brown",2018-07-20,0,50,2018,2018,201,28,102,4,14.1772420375411,0.0578673891686589
"10573","brown",2018-06-14,0,50,2018,2018,165,23,102,4,-21.8227579624589,0.0100413212982507
"10574","brown",2018-06-13,0,50,2018,2018,164,23,102,4,-22.8227579624589,0.00955602715049879
"10575","brown",2017-07-05,0,45,2017,2017,186,27,102,4,-0.822757962458894,0.0351492510139167
"10576","brown",2010-07-02,0,50,2010,2010,183,26,102,4,-3.82275796245889,0.00307036641305041
"10577","brown",2015-07-09,0,39,2015,2015,190,27,102,4,3.17724203754111,0.0297235269342889
"10578","brown",2015-07-23,0,50,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10579","brown",2015-07-23,0,12,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10580","brown",2015-07-23,0,50,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10581","brown",2018-07-20,0,50,2018,2018,201,28,102,4,14.1772420375411,0.0578673891686589
"10582","brown",2013-07-19,0,50,2013,2013,200,28,102,4,13.1772420375411,0.0813920354066776
"10583","brown",2015-07-23,0,50,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10584","brown",2015-07-23,0,50,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10585","brown",2017-07-18,0,50,2017,2017,199,29,102,4,12.1772420375411,0.055622117901156
"10586","brown",2014-06-27,0,3,2014,2014,178,25,102,4,-8.82275796245889,0.01162658427019
"10587","brown",2015-07-06,0,50,2015,2015,187,27,102,4,0.177242037541106,0.025372611949623
"10588","brown",2017-07-13,0,50,2017,2017,194,28,102,4,7.17724203754111,0.0466760239445409
"10589","brown",2015-07-23,0,50,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10590","brown",2018-07-10,0,50,2018,2018,191,27,102,4,4.17724203754111,0.0359068653699621
"10591","brown",2015-07-23,0,26,2015,2015,204,29,102,4,17.1772420375411,0.0614463229888148
"10592","brown",2012-07-23,0,11,2012,2012,205,30,102,4,18.1772420375411,0.195296107994656
"10593","brown",2012-07-23,0,50,2012,2012,205,30,102,4,18.1772420375411,0.195296107994656
"10594","brown",2012-07-23,0,32,2012,2012,205,30,102,4,18.1772420375411,0.195296107994656
"10595","brown",2018-07-19,0,50,2018,2018,200,28,102,4,13.1772420375411,0.0551995585480109
"10596","brown",2018-07-19,0,50,2018,2018,200,28,102,4,13.1772420375411,0.0551995585480109
"10597","brown",2015-07-15,0,50,2015,2015,196,28,102,4,9.17724203754111,0.0406929363904602
"10598","brown",2011-07-26,0,50,2011,2011,207,30,102,4,20.1772420375411,0.00468207051562844
"10599","brown",2018-07-10,0,50,2018,2018,191,27,102,4,4.17724203754111,0.0359068653699621
"10600","brown",2018-07-10,0,50,2018,2018,191,27,102,4,4.17724203754111,0.0359068653699621
"10601","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10602","brown",2018-07-24,0,50,2018,2018,205,29,102,4,18.1772420375411,0.06979224182439
"10603","brown",2013-07-23,1,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10604","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10605","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10606","brown",2015-07-24,1,46,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10607","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10608","brown",2011-07-20,0,50,2011,2011,201,29,102,4,14.1772420375411,0.00338673271758474
"10609","brown",2012-07-24,0,50,2012,2012,206,30,102,4,19.1772420375411,0.202626986203053
"10610","brown",2012-07-24,1,27,2012,2012,206,30,102,4,19.1772420375411,0.202626986203053
"10611","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10612","brown",2012-07-24,1,50,2012,2012,206,30,102,4,19.1772420375411,0.202626986203053
"10613","brown",2007-06-14,0,42,2007,2007,165,23,102,4,-21.8227579624589,0.026840452582869
"10614","brown",2007-06-14,0,50,2007,2007,165,23,102,4,-21.8227579624589,0.026840452582869
"10615","brown",2016-07-15,0,13,2016,2016,197,28,102,4,10.1772420375411,0.0680879188824347
"10616","brown",2018-07-10,0,50,2018,2018,191,27,102,4,4.17724203754111,0.0359068653699621
"10617","brown",2016-07-20,0,4,2016,2016,202,29,102,4,15.1772420375411,0.0882247419475798
"10618","brown",2018-06-26,0,50,2018,2018,177,25,102,4,-9.82275796245889,0.0181523936304867
"10619","brown",2018-06-26,0,50,2018,2018,177,25,102,4,-9.82275796245889,0.0181523936304867
"10620","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10621","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10622","brown",2016-07-27,0,21,2016,2016,209,30,102,4,22.1772420375411,0.125406312511041
"10623","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10624","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10625","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10626","brown",2015-07-24,0,50,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10627","brown",2016-07-27,0,26,2016,2016,209,30,102,4,22.1772420375411,0.125406312511041
"10628","brown",2016-07-27,0,5,2016,2016,209,30,102,4,22.1772420375411,0.125406312511041
"10629","brown",2016-06-22,0,15,2016,2016,174,25,102,4,-12.8227579624589,0.0196712727514016
"10630","brown",2016-06-22,0,2,2016,2016,174,25,102,4,-12.8227579624589,0.0196712727514016
"10631","brown",2016-06-17,0,8,2016,2016,169,24,102,4,-17.8227579624589,0.0149252780352739
"10632","brown",2016-06-17,0,3,2016,2016,169,24,102,4,-17.8227579624589,0.0149252780352739
"10633","brown",2016-06-28,0,43,2016,2016,180,26,102,4,-6.82275796245889,0.027341974628949
"10634","brown",2016-07-01,0,3,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10635","brown",2016-07-01,0,50,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10636","brown",2016-07-01,1,40,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10637","brown",2016-07-01,0,2,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10638","brown",2016-07-01,0,5,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10639","brown",2016-07-06,0,28,2016,2016,188,27,102,4,1.17724203754111,0.042204099306503
"10640","brown",2016-07-01,0,1,2016,2016,183,26,102,4,-3.82275796245889,0.0322002822075065
"10641","brown",2015-07-13,0,50,2015,2015,194,28,102,4,7.17724203754111,0.0366624128679255
"10642","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10643","brown",2019-07-03,0,50,2019,2019,184,26,102,4,-2.82275796245889,0.0148576852597118
"10644","brown",2011-07-25,0,12,2011,2011,206,30,102,4,19.1772420375411,0.00443617075985982
"10645","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10646","brown",2015-07-24,0,41,2015,2015,205,29,102,4,18.1772420375411,0.0646502547817091
"10647","brown",2016-07-22,0,50,2016,2016,204,29,102,4,17.1772420375411,0.0976922823429841
"10648","brown",2013-07-10,0,50,2013,2013,191,27,102,4,4.17724203754111,0.0493955337002244
"10649","brown",2012-07-25,0,50,2012,2012,207,30,102,4,20.1772420375411,0.210161177519842
"10650","brown",2018-07-11,0,50,2018,2018,192,27,102,4,5.17724203754111,0.0376794536094822
"10651","brown",2015-07-07,0,50,2015,2015,188,27,102,4,1.17724203754111,0.0267491977268002
"10652","brown",2016-07-07,0,20,2016,2016,189,27,102,4,2.17724203754111,0.0445346554720749
"10653","brown",2016-07-07,0,7,2016,2016,189,27,102,4,2.17724203754111,0.0445346554720749
"10654","brown",2012-07-25,0,40,2012,2012,207,30,102,4,20.1772420375411,0.210161177519842
"10655","brown",2011-07-27,0,50,2011,2011,208,30,102,4,21.1772420375411,0.00494153299555145
"10656","brown",2011-07-27,0,50,2011,2011,208,30,102,4,21.1772420375411,0.00494153299555145
"10657","brown",2013-07-12,0,18,2013,2013,193,27,102,4,6.17724203754111,0.0552711008632603
"10658","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10659","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10660","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10661","brown",2017-06-27,0,40,2017,2017,178,26,102,4,-8.82275796245889,0.0263902467715369
"10662","brown",2017-06-27,0,43,2017,2017,178,26,102,4,-8.82275796245889,0.0263902467715369
"10663","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10664","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10665","brown",2011-07-15,0,14,2011,2011,196,28,102,4,9.17724203754111,0.00258490928844976
"10666","brown",2017-07-26,0,50,2017,2017,207,30,102,4,20.1772420375411,0.0733523049862135
"10667","brown",2017-06-20,0,6,2017,2017,171,25,102,4,-15.8227579624589,0.0204982148583279
"10668","brown",2016-07-20,1,50,2016,2016,202,29,102,4,15.1772420375411,0.0882247419475798
"10669","brown",2014-07-28,0,40,2014,2014,209,30,102,4,22.1772420375411,0.072845526973625
"10670","brown",2017-07-18,0,11,2017,2017,199,29,102,4,12.1772420375411,0.055622117901156
"10671","brown",2011-07-22,0,50,2011,2011,203,29,102,4,16.1772420375411,0.00377299754425943
"10672","brown",2010-07-27,0,50,2010,2010,208,30,102,4,21.1772420375411,0.0112783981045237
"10673","brown",2011-07-21,0,50,2011,2011,202,29,102,4,15.1772420375411,0.00357467032657611
"10674","brown",2018-07-30,0,50,2018,2018,211,30,102,4,24.1772420375411,0.091977540324709
"10675","brown",2010-07-28,0,284,2010,2010,209,30,102,4,22.1772420375411,0.0118776365975583
"10676","brown",2017-06-16,0,50,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10677","brown",2017-07-14,0,50,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10678","brown",2013-06-21,0,35,2013,2013,172,24,102,4,-14.8227579624589,0.0165636035062552
"10679","brown",2017-07-25,0,45,2017,2017,206,30,102,4,19.1772420375411,0.0708796270117073
"10680","brown",2013-06-21,0,6,2013,2013,172,24,102,4,-14.8227579624589,0.0165636035062552
"10681","brown",2017-07-14,0,32,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10682","brown",2013-06-21,0,50,2013,2013,172,24,102,4,-14.8227579624589,0.0165636035062552
"10683","brown",2015-07-07,0,50,2015,2015,188,27,102,4,1.17724203754111,0.0267491977268002
"10684","brown",2016-06-21,0,2,2016,2016,173,25,102,4,-13.8227579624589,0.018616498023184
"10685","brown",2017-06-29,0,8,2017,2017,180,26,102,4,-6.82275796245889,0.0283572746347211
"10686","brown",2017-06-16,0,50,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10687","brown",2014-07-22,0,43,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10688","brown",2017-07-14,0,50,2017,2017,195,28,102,4,8.17724203754111,0.0483482823086657
"10689","brown",2017-06-16,0,8,2017,2017,167,24,102,4,-19.8227579624589,0.0177313736361606
"10690","brown",2018-07-31,0,50,2018,2018,212,30,102,4,25.1772420375411,0.0962418098750838
"10691","brown",2018-07-31,0,50,2018,2018,212,30,102,4,25.1772420375411,0.0962418098750838
"10692","brown",2018-06-29,0,50,2018,2018,180,25,102,4,-6.82275796245889,0.0210299492807502
"10693","brown",2018-06-29,0,50,2018,2018,180,25,102,4,-6.82275796245889,0.0210299492807502
"10694","brown",2018-06-29,0,50,2018,2018,180,25,102,4,-6.82275796245889,0.0210299492807502
"10695","brown",2018-06-29,0,50,2018,2018,180,25,102,4,-6.82275796245889,0.0210299492807502
"10696","brown",2017-06-15,1,50,2017,2017,166,24,102,4,-20.8227579624589,0.0170990579662314
"10697","brown",2010-07-09,0,21,2010,2010,190,27,102,4,3.17724203754111,0.00442406446481834
"10698","brown",2017-06-15,0,37,2017,2017,166,24,102,4,-20.8227579624589,0.0170990579662314
"10699","brown",2015-07-09,0,50,2015,2015,190,27,102,4,3.17724203754111,0.0297235269342889
"10700","brown",2014-07-29,0,26,2014,2014,210,30,102,4,23.1772420375411,0.0770926144724479
"10701","brown",2015-07-09,0,50,2015,2015,190,27,102,4,3.17724203754111,0.0297235269342889
"10702","brown",2014-06-27,0,50,2014,2014,178,25,102,4,-8.82275796245889,0.01162658427019
"10703","brown",2014-06-27,0,50,2014,2014,178,25,102,4,-8.82275796245889,0.01162658427019
"10704","brown",2018-07-02,1,50,2018,2018,183,26,102,4,-3.82275796245889,0.0243523472630477
"10705","brown",2012-07-30,0,19,2012,2012,212,31,102,4,25.1772420375411,0.250875972226818
"10706","brown",2015-07-06,0,50,2015,2015,187,27,102,4,0.177242037541106,0.025372611949623
"10707","brown",2015-07-06,0,50,2015,2015,187,27,102,4,0.177242037541106,0.025372611949623
"10708","brown",2012-06-25,0,13,2012,2012,177,26,102,4,-9.82275796245889,0.0627375134958548
"10709","brown",2015-06-26,0,10,2015,2015,177,25,102,4,-9.82275796245889,0.0149076526651661
"10710","brown",2016-06-24,0,5,2016,2016,176,25,102,4,-10.8227579624589,0.0219594066680062
"10711","brown",2013-07-16,1,50,2013,2013,197,28,102,4,10.1772420375411,0.069044042985167
"10712","brown",2017-07-20,0,34,2017,2017,201,29,102,4,14.1772420375411,0.0596345219099175
"10713","brown",2017-07-20,0,12,2017,2017,201,29,102,4,14.1772420375411,0.0596345219099175
"10714","brown",2018-07-13,0,50,2018,2018,194,27,102,4,7.17724203754111,0.0414799944251955
"10715","brown",2013-07-26,0,50,2013,2013,207,29,102,4,20.1772420375411,0.11831166978064
"10716","brown",2019-07-02,0,50,2019,2019,183,26,102,4,-3.82275796245889,0.0140468755080205
"10717","brown",2015-07-10,0,50,2015,2015,191,27,102,4,4.17724203754111,0.0313285828111509
"10718","brown",2015-07-10,0,50,2015,2015,191,27,102,4,4.17724203754111,0.0313285828111509
"10719","brown",2015-07-10,0,36,2015,2015,191,27,102,4,4.17724203754111,0.0313285828111509
"10720","brown",2019-07-02,0,50,2019,2019,183,26,102,4,-3.82275796245889,0.0140468755080205
"10721","brown",2006-07-26,0,2,2006,2006,207,30,102,4,20.1772420375411,0.0748314418486612
"10722","brown",2018-07-25,0,50,2018,2018,206,29,102,4,19.1772420375411,0.0731107706627969
"10723","brown",2019-07-03,1,50,2019,2019,184,26,102,4,-2.82275796245889,0.0148576852597118
"10724","brown",2018-07-18,0,50,2018,2018,199,28,102,4,12.1772420375411,0.0526478484798218
"10725","brown",2015-07-13,0,38,2015,2015,194,28,102,4,7.17724203754111,0.0366624128679255
"10726","brown",2018-07-05,0,50,2018,2018,186,26,102,4,-0.822757962458894,0.0281845199029292
"10727","brown",2013-07-23,0,50,2013,2013,204,29,102,4,17.1772420375411,0.100978297312334
"10728","brown",2012-06-27,0,6,2012,2012,179,26,102,4,-7.82275796245889,0.0683700707377409
"10729","brown",2018-07-05,0,50,2018,2018,186,26,102,4,-0.822757962458894,0.0281845199029292
"10730","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10731","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10732","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10733","brown",2017-06-28,0,18,2017,2017,179,26,102,4,-7.82275796245889,0.0273565837297894
"10734","brown",2019-07-03,0,50,2019,2019,184,26,102,4,-2.82275796245889,0.0148576852597118
"10735","brown",2019-07-03,0,50,2019,2019,184,26,102,4,-2.82275796245889,0.0148576852597118
"10736","brown",2019-07-03,0,50,2019,2019,184,26,102,4,-2.82275796245889,0.0148576852597118
"10737","brown",2017-06-28,0,12,2017,2017,179,26,102,4,-7.82275796245889,0.0273565837297894
"10738","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10739","brown",2017-07-07,0,27,2017,2017,188,27,102,4,1.17724203754111,0.0377438320279905
"10740","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10741","brown",2014-07-22,0,50,2014,2014,203,29,102,4,16.1772420375411,0.0515965595443491
"10742","brown",2018-07-21,0,50,2018,2018,202,28,102,4,15.1772420375411,0.0606558800039944
"10743","brown",2013-07-10,0,17,2013,2013,191,27,102,4,4.17724203754111,0.0493955337002244
